timestamp,vehicle_id,vehicle_type,engine_type,engine_cc,gear,speed_kmph,rpm,engine_temp_c,oil_pressure_psi,vibration
2024-01-09T09:56:11,VH_02,Car,Diesel,2000.0,4,70.28,1743.2,82.1,52.9,5.06
2024-01-09T09:57:14,VH_02,Car,Diesel,2000.0,2,35.73,1562.0,85.7,48.9,2.94
2024-01-09T10:19:25,VH_02,Car,Diesel,2000.0,1,30.79,1184.6,81.0,44.6,2.46
2024-01-09T10:31:49,VH_02,Car,Diesel,2000.0,1,11.89,1595.1,81.0,47.1,3.14
2024-01-09T10:42:49,VH_02,Car,Diesel,2000.0,3,52.91,2215.6,84.2,55.3,2.42
2024-01-09T10:55:33,VH_02,Car,Diesel,2000.0,3,53.16,2324.2,92.3,58.8,3.19
2024-01-09T11:08:35,VH_02,Car,Diesel,2000.0,2,44.92,2134.1,74.8,47.0,3.09
2024-01-10T08:05:12,VH_02,Car,Diesel,2000.0,1,24.4,1724.2,85.0,45.0,2.34
2024-01-10T08:30:23,VH_02,Car,Diesel,2000.0,2,51.29,2263.0,82.0,45.7,3.15
2024-01-10T08:35:39,VH_02,Car,Diesel,2000.0,4,78.54,2496.8,96.9,57.5,2.91
2024-01-10T08:35:45,VH_02,Car,Diesel,2000.0,4,73.41,2273.2,89.0,53.1,2.58
2024-01-10T09:13:27,VH_02,Car,Diesel,2000.0,2,37.58,2000.9,94.1,56.0,2.55
2024-01-10T09:22:10,VH_02,Car,Diesel,2000.0,5,76.38,2203.5,97.3,53.3,4.12
2024-01-10T09:33:26,VH_02,Car,Diesel,2000.0,4,76.46,2305.9,90.6,54.6,5.89
2024-01-10T09:34:03,VH_02,Car,Diesel,2000.0,4,74.02,2479.0,88.3,57.1,3.85
2024-01-10T10:03:00,VH_02,Car,Diesel,2000.0,5,78.08,1895.5,74.8,40.4,5.33
2024-01-10T10:45:56,VH_02,Car,Diesel,2000.0,2,51.52,2091.0,88.0,35.5,3.1
2024-01-10T10:53:34,VH_02,Car,Diesel,2000.0,1,27.32,1671.6,80.9,34.9,2.57
2024-01-10T10:56:44,VH_02,Car,Diesel,2000.0,1,19.75,1503.5,80.1,51.5,2.83
2024-01-10T11:08:39,VH_02,Car,Diesel,2000.0,2,40.06,2075.4,89.1,36.9,2.47
2024-01-10T11:11:00,VH_02,Car,Diesel,2000.0,4,78.3,2044.3,91.0,65.4,3.25
2024-01-10T11:14:47,VH_02,Car,Diesel,2000.0,3,52.48,2774.0,93.8,53.0,3.3
2024-01-11T08:06:18,VH_02,Car,Diesel,2000.0,1,25.1,1755.3,84.0,47.9,2.42
2024-01-11T08:13:17,VH_02,Car,Diesel,2000.0,2,44.27,2136.8,80.9,54.7,3.43
2024-01-11T08:17:39,VH_02,Car,Diesel,2000.0,3,54.81,2796.2,89.5,47.8,3.61
2024-01-11T08:25:41,VH_02,Car,Diesel,2000.0,1,16.11,1474.5,92.6,37.7,2.49
2024-01-11T09:28:09,VH_02,Car,Diesel,2000.0,3,40.41,1828.5,75.2,45.8,3.82
2024-01-11T09:39:20,VH_02,Car,Diesel,2000.0,5,95.86,1760.0,91.9,50.8,2.9
2024-01-11T09:47:58,VH_02,Car,Diesel,2000.0,4,72.3,2709.1,98.2,56.4,4.19
2024-01-11T10:04:29,VH_02,Car,Diesel,2000.0,3,62.47,2556.8,97.1,41.2,3.63
2024-01-11T10:08:02,VH_02,Car,Diesel,2000.0,1,26.63,1771.1,90.9,45.7,2.54
2024-01-11T10:40:28,VH_02,Car,Diesel,2000.0,3,58.08,2843.9,83.2,57.0,3.74
2024-01-11T10:44:23,VH_02,Car,Diesel,2000.0,4,65.9,1991.3,89.8,40.1,3.96
2024-01-11T11:04:04,VH_02,Car,Diesel,2000.0,4,68.89,2088.7,101.9,55.0,3.23
2024-01-11T11:06:49,VH_02,Car,Diesel,2000.0,1,20.19,1409.6,81.1,45.0,2.39
2024-01-12T08:03:37,VH_02,Car,Diesel,2000.0,4,66.02,2972.7,95.1,47.9,3.98
2024-01-12T08:11:58,VH_02,Car,Diesel,2000.0,1,25.66,1391.2,84.2,45.2,2.0
2024-01-12T08:14:22,VH_02,Car,Diesel,2000.0,2,39.09,2041.2,88.3,49.0,3.15
2024-01-12T08:27:58,VH_02,Car,Diesel,2000.0,3,52.59,2604.3,86.6,45.3,3.52
2024-01-12T08:36:12,VH_02,Car,Diesel,2000.0,5,80.57,1742.7,80.8,36.3,4.69
2024-01-12T08:42:02,VH_02,Car,Diesel,2000.0,2,33.71,2067.9,91.3,50.0,3.23
2024-01-12T08:42:05,VH_02,Car,Diesel,2000.0,2,34.31,2392.7,98.5,45.9,2.96
2024-01-12T08:49:09,VH_02,Car,Diesel,2000.0,2,31.48,2214.9,85.7,47.7,3.02
2024-01-12T08:51:34,VH_02,Car,Diesel,2000.0,2,36.15,2082.0,88.5,34.7,2.86
2024-01-12T09:14:31,VH_02,Car,Diesel,2000.0,5,83.61,1925.8,95.2,39.6,4.11
2024-01-12T09:29:25,VH_02,Car,Diesel,2000.0,4,72.22,2060.1,87.8,63.1,3.69
2024-01-12T09:43:31,VH_02,Car,Diesel,2000.0,3,57.14,2634.1,87.6,51.2,2.83
2024-01-12T10:10:41,VH_02,Car,Diesel,2000.0,2,45.93,2084.6,82.4,49.3,2.38
2024-01-12T10:24:25,VH_02,Car,Diesel,2000.0,1,24.85,1677.8,87.9,38.6,1.86
2024-01-12T10:37:54,VH_02,Car,Diesel,2000.0,1,15.85,1440.5,91.6,46.6,2.6
2024-01-12T11:09:50,VH_02,Car,Diesel,2000.0,1,25.4,1700.3,92.0,48.6,2.71
2024-01-13T08:20:32,VH_02,Car,Diesel,2000.0,4,68.74,2705.2,90.5,57.8,2.97
2024-01-13T08:24:18,VH_02,Car,Diesel,2000.0,4,79.23,2229.7,96.7,67.8,2.75
2024-01-13T09:04:10,VH_02,Car,Diesel,2000.0,3,61.1,2821.5,91.3,56.6,2.78
2024-01-13T09:07:53,VH_02,Car,Diesel,2000.0,3,53.24,1911.2,92.4,39.0,3.57
2024-01-13T09:27:13,VH_02,Car,Diesel,2000.0,3,63.18,2407.7,84.1,43.8,3.87
2024-01-13T09:31:30,VH_02,Car,Diesel,2000.0,5,92.22,2187.6,89.3,39.8,3.44
2024-01-13T09:34:00,VH_02,Car,Diesel,2000.0,5,90.47,2217.3,88.9,42.0,4.56
2024-01-13T09:37:04,VH_02,Car,Diesel,2000.0,5,87.17,1521.9,92.4,37.7,5.39
2024-01-13T10:22:57,VH_02,Car,Diesel,2000.0,4,61.27,2029.9,91.4,55.4,4.33
2024-01-13T10:23:28,VH_02,Car,Diesel,2000.0,4,78.0,2497.9,94.0,63.1,4.36
2024-01-13T10:24:34,VH_02,Car,Diesel,2000.0,5,88.66,2036.4,87.5,51.3,5.07
2024-01-13T10:29:02,VH_02,Car,Diesel,2000.0,4,73.1,2108.4,90.3,56.0,3.57
2024-01-13T10:34:19,VH_02,Car,Diesel,2000.0,2,47.3,2082.7,96.7,53.3,2.35
2024-01-13T10:36:08,VH_02,Car,Diesel,2000.0,2,45.08,2058.2,83.5,34.9,3.72
2024-01-13T10:46:14,VH_02,Car,Diesel,2000.0,5,90.51,1910.0,86.4,53.4,4.05
2024-01-13T10:57:54,VH_02,Car,Diesel,2000.0,5,85.16,2117.9,76.5,38.9,2.14
2024-01-13T11:13:26,VH_02,Car,Diesel,2000.0,1,23.47,1634.3,92.6,49.4,2.88
2024-01-13T11:18:09,VH_02,Car,Diesel,2000.0,3,52.54,2557.5,93.5,60.1,3.9
2024-01-14T08:03:12,VH_02,Car,Diesel,2000.0,4,68.8,2251.5,106.4,61.9,4.17
2024-01-14T08:07:17,VH_02,Car,Diesel,2000.0,2,43.9,1854.3,73.4,47.2,3.85
2024-01-14T08:09:36,VH_02,Car,Diesel,2000.0,5,90.6,2081.7,95.7,55.6,2.89
2024-01-14T08:10:10,VH_02,Car,Diesel,2000.0,3,61.48,2477.3,94.7,42.5,2.41
2024-01-14T08:30:12,VH_02,Car,Diesel,2000.0,5,78.14,2130.6,96.8,62.6,4.32
2024-01-14T09:00:46,VH_02,Car,Diesel,2000.0,1,17.5,1124.7,88.1,41.8,1.91
2024-01-14T09:17:19,VH_02,Car,Diesel,2000.0,5,85.04,2205.1,92.7,54.1,3.39
2024-01-14T09:59:40,VH_02,Car,Diesel,2000.0,4,70.55,1673.6,97.7,36.9,3.7
2024-01-14T10:01:41,VH_02,Car,Diesel,2000.0,2,45.83,2445.4,78.1,44.9,2.56
2024-01-14T10:18:32,VH_02,Car,Diesel,2000.0,4,79.56,2806.2,101.5,53.7,4.82
2024-01-14T10:27:42,VH_02,Car,Diesel,2000.0,5,81.3,1977.2,92.3,50.5,2.95
2024-01-14T10:36:05,VH_02,Car,Diesel,2000.0,4,64.46,2191.0,97.1,53.0,3.91
2024-01-14T10:59:24,VH_02,Car,Diesel,2000.0,3,63.19,2334.8,92.2,43.8,3.63
2024-01-15T08:23:45,VH_02,Car,Diesel,2000.0,4,63.99,2008.3,98.3,36.2,4.71
2024-01-15T08:44:30,VH_02,Car,Diesel,2000.0,5,85.77,2656.1,111.6,32.6,4.63
2024-01-15T08:54:13,VH_02,Car,Diesel,2000.0,4,70.86,2117.4,99.8,59.3,3.0
2024-01-15T08:55:30,VH_02,Car,Diesel,2000.0,1,33.38,1586.6,78.1,42.2,3.01
2024-01-15T09:01:49,VH_02,Car,Diesel,2000.0,5,93.11,2167.1,86.4,50.7,4.17
2024-01-15T09:07:13,VH_02,Car,Diesel,2000.0,3,58.58,2089.9,95.9,41.4,3.89
2024-01-15T09:10:15,VH_02,Car,Diesel,2000.0,2,48.43,2357.8,94.5,40.1,3.37
2024-01-15T09:28:00,VH_02,Car,Diesel,2000.0,2,37.93,1772.6,82.4,44.0,3.18
2024-01-15T09:29:45,VH_02,Car,Diesel,2000.0,1,27.86,2285.2,74.6,53.6,2.36
2024-01-15T09:41:03,VH_02,Car,Diesel,2000.0,2,35.98,1666.1,90.9,38.7,3.65
2024-01-15T09:50:41,VH_02,Car,Diesel,2000.0,5,76.1,2090.4,81.4,55.2,4.16
2024-01-15T10:06:16,VH_02,Car,Diesel,2000.0,3,64.9,2544.4,83.8,45.0,4.33
2024-01-15T10:09:15,VH_02,Car,Diesel,2000.0,3,53.59,2925.6,72.6,58.9,3.74
2024-01-15T10:10:37,VH_02,Car,Diesel,2000.0,3,59.09,2818.4,93.7,52.5,4.73
2024-01-15T10:17:03,VH_02,Car,Diesel,2000.0,1,25.11,1890.7,82.4,45.9,2.7
2024-01-15T10:18:02,VH_02,Car,Diesel,2000.0,1,17.83,1295.2,83.6,40.2,2.75
2024-01-15T10:19:05,VH_02,Car,Diesel,2000.0,3,57.35,2330.8,84.3,50.5,4.1
2024-01-15T10:25:19,VH_02,Car,Diesel,2000.0,5,69.76,1880.6,81.7,48.9,3.35
2024-01-15T10:42:24,VH_02,Car,Diesel,2000.0,5,92.77,1656.8,96.2,32.2,3.84
2024-01-15T10:43:31,VH_02,Car,Diesel,2000.0,1,25.2,1619.3,81.8,43.8,2.87
2024-01-15T11:07:20,VH_02,Car,Diesel,2000.0,4,74.96,1996.0,94.6,65.2,4.11
2024-01-15T11:11:27,VH_02,Car,Diesel,2000.0,5,75.74,1646.2,95.0,59.1,3.12
2024-01-15T11:16:42,VH_02,Car,Diesel,2000.0,1,29.32,1572.6,86.6,35.6,3.51
2024-01-16T08:17:34,VH_02,Car,Diesel,2000.0,4,73.96,2785.1,79.1,53.5,5.62
2024-01-16T08:51:25,VH_02,Car,Diesel,2000.0,1,15.06,1334.9,99.7,51.2,1.82
2024-01-16T08:59:11,VH_02,Car,Diesel,2000.0,4,76.97,2546.5,88.3,51.7,4.05
2024-01-16T09:08:41,VH_02,Car,Diesel,2000.0,5,88.46,2079.0,97.2,36.2,4.41
2024-01-16T09:25:31,VH_02,Car,Diesel,2000.0,5,85.33,1871.7,86.5,47.9,4.74
2024-01-16T09:26:19,VH_02,Car,Diesel,2000.0,2,41.38,1867.2,90.9,41.4,3.41
2024-01-16T09:32:10,VH_02,Car,Diesel,2000.0,5,84.56,1820.3,99.7,48.2,3.75
2024-01-16T09:50:42,VH_02,Car,Diesel,2000.0,5,80.47,1823.3,100.7,64.8,4.66
2024-01-16T09:59:15,VH_02,Car,Diesel,2000.0,1,32.98,1766.1,79.0,49.5,2.95
2024-01-16T10:44:16,VH_02,Car,Diesel,2000.0,3,60.19,2580.0,87.6,52.6,3.41
2024-01-16T10:47:52,VH_02,Car,Diesel,2000.0,4,72.12,2488.2,99.0,42.9,4.66
2024-01-16T11:15:49,VH_02,Car,Diesel,2000.0,1,22.82,1377.7,84.5,43.8,3.06
2024-01-17T08:14:03,VH_02,Car,Diesel,2000.0,2,31.95,1856.6,88.6,57.3,2.26
2024-01-17T08:22:00,VH_02,Car,Diesel,2000.0,2,39.1,2066.5,85.4,47.6,4.26
2024-01-17T08:22:35,VH_02,Car,Diesel,2000.0,2,47.52,2495.5,100.8,42.6,1.32
2024-01-17T08:37:32,VH_02,Car,Diesel,2000.0,4,76.37,2156.3,87.6,53.3,4.4
2024-01-17T08:50:50,VH_02,Car,Diesel,2000.0,5,80.64,2214.0,106.1,45.5,3.07
2024-01-17T09:00:21,VH_02,Car,Diesel,2000.0,3,51.67,1825.9,85.8,51.5,4.34
2024-01-17T09:18:13,VH_02,Car,Diesel,2000.0,3,59.47,2414.5,88.2,48.3,3.46
2024-01-17T09:21:30,VH_02,Car,Diesel,2000.0,3,52.09,1967.1,89.4,44.2,4.14
2024-01-17T09:29:23,VH_02,Car,Diesel,2000.0,5,87.72,2035.3,73.8,56.9,3.97
2024-01-17T09:39:55,VH_02,Car,Diesel,2000.0,1,21.84,1523.2,86.9,35.7,2.75
2024-01-17T10:11:43,VH_02,Car,Diesel,2000.0,3,53.92,2145.4,93.1,64.6,2.79
2024-01-17T10:14:35,VH_02,Car,Diesel,2000.0,4,72.59,2656.0,89.7,64.7,4.54
2024-01-18T08:45:09,VH_02,Car,Diesel,2000.0,5,87.27,1771.0,85.5,49.4,3.23
2024-01-18T08:56:52,VH_02,Car,Diesel,2000.0,4,65.1,1916.1,92.7,44.6,4.2
2024-01-18T09:53:22,VH_02,Car,Diesel,2000.0,3,57.57,2473.2,89.7,37.9,4.55
2024-01-18T09:56:52,VH_02,Car,Diesel,2000.0,3,50.82,2318.0,93.2,46.8,3.01
2024-01-18T10:01:14,VH_02,Car,Diesel,2000.0,1,27.36,1736.7,79.1,53.3,3.26
2024-01-18T10:04:41,VH_02,Car,Diesel,2000.0,5,84.15,2003.1,118.8,35.0,4.65
2024-01-18T10:13:44,VH_02,Car,Diesel,2000.0,4,79.28,2455.9,79.6,64.7,4.46
2024-01-18T10:16:23,VH_02,Car,Diesel,2000.0,5,79.89,1958.6,93.7,30.8,4.17
2024-01-18T10:32:57,VH_02,Car,Diesel,2000.0,4,63.28,1707.0,89.6,76.8,1.8
2024-01-18T10:41:45,VH_02,Car,Diesel,2000.0,3,63.08,2720.4,83.1,48.0,4.34
2024-01-18T10:47:01,VH_02,Car,Diesel,2000.0,3,57.31,2122.6,95.1,54.1,3.4
2024-01-18T10:48:46,VH_02,Car,Diesel,2000.0,4,72.45,1886.5,88.9,53.4,4.98
2024-01-18T10:49:26,VH_02,Car,Diesel,2000.0,1,20.89,1329.9,97.4,46.3,3.14
2024-01-19T08:21:51,VH_02,Car,Diesel,2000.0,2,36.09,1687.4,91.6,53.3,2.73
2024-01-19T09:07:00,VH_02,Car,Diesel,2000.0,1,23.64,1264.9,80.5,48.0,2.03
2024-01-19T09:24:29,VH_02,Car,Diesel,2000.0,1,21.4,1440.0,94.5,53.1,3.61
2024-01-19T09:25:19,VH_02,Car,Diesel,2000.0,3,53.16,2170.8,85.9,44.1,3.07
2024-01-19T09:25:49,VH_02,Car,Diesel,2000.0,4,76.32,2046.5,98.7,43.2,4.18
2024-01-19T09:32:29,VH_02,Car,Diesel,2000.0,3,66.75,3054.6,88.8,54.7,3.57
2024-01-19T09:43:45,VH_02,Car,Diesel,2000.0,3,54.06,1753.5,85.4,53.2,2.81
2024-01-19T09:44:26,VH_02,Car,Diesel,2000.0,3,61.99,2683.1,91.1,45.9,3.66
2024-01-19T09:57:47,VH_02,Car,Diesel,2000.0,2,33.81,1763.6,91.6,40.1,3.47
2024-01-19T10:09:49,VH_02,Car,Diesel,2000.0,5,88.67,1596.8,115.6,37.2,2.42
2024-01-19T10:17:45,VH_02,Car,Diesel,2000.0,4,62.48,2178.3,82.4,63.6,5.45
2024-01-19T10:56:29,VH_02,Car,Diesel,2000.0,2,41.53,2080.5,87.9,43.1,3.49
2024-01-19T11:01:43,VH_02,Car,Diesel,2000.0,2,31.84,1551.7,85.7,47.3,2.76
2024-01-19T11:08:13,VH_02,Car,Diesel,2000.0,4,71.69,2533.7,99.6,53.9,2.77
2024-01-20T08:11:30,VH_02,Car,Diesel,2000.0,4,76.32,2659.9,84.8,57.1,3.74
2024-01-20T08:25:13,VH_02,Car,Diesel,2000.0,1,27.21,1520.9,80.5,38.3,2.41
2024-01-20T08:47:20,VH_02,Car,Diesel,2000.0,4,71.2,2448.4,85.9,52.3,4.55
2024-01-20T10:38:43,VH_02,Car,Diesel,2000.0,5,89.34,2796.8,111.0,75.9,2.33
2024-01-20T10:41:44,VH_02,Car,Diesel,2000.0,2,43.51,2008.5,88.7,46.9,3.24
2024-01-20T10:52:29,VH_02,Car,Diesel,2000.0,4,70.25,2155.7,117.9,70.5,3.85
2024-01-20T11:18:50,VH_02,Car,Diesel,2000.0,2,33.52,1479.5,91.3,44.7,4.15
2024-01-21T08:16:19,VH_02,Car,Diesel,2000.0,4,72.93,2027.4,89.0,49.5,5.03
2024-01-21T08:19:34,VH_02,Car,Diesel,2000.0,1,24.28,1367.6,87.1,45.1,2.18
2024-01-21T08:28:54,VH_02,Car,Diesel,2000.0,3,65.3,2638.6,95.5,48.2,3.08
2024-01-21T08:47:31,VH_02,Car,Diesel,2000.0,5,89.37,2180.4,90.9,63.1,2.73
2024-01-21T08:57:18,VH_02,Car,Diesel,2000.0,2,38.32,1898.0,82.0,51.9,3.52
2024-01-21T09:06:19,VH_02,Car,Diesel,2000.0,3,61.55,2756.4,82.4,56.2,3.62
2024-01-21T09:17:20,VH_02,Car,Diesel,2000.0,1,19.84,1458.8,81.3,44.1,1.73
2024-01-21T09:22:32,VH_02,Car,Diesel,2000.0,2,39.39,1930.3,93.1,47.7,2.16
2024-01-21T09:35:23,VH_02,Car,Diesel,2000.0,4,61.24,1878.6,92.7,28.1,3.85
2024-01-21T09:46:33,VH_02,Car,Diesel,2000.0,5,77.82,2079.4,90.0,49.2,3.38
2024-01-21T10:07:54,VH_02,Car,Diesel,2000.0,4,66.12,2139.6,85.0,59.1,4.58
2024-01-21T10:36:51,VH_02,Car,Diesel,2000.0,1,27.07,1510.3,86.1,50.4,2.61
2024-01-21T10:50:53,VH_02,Car,Diesel,2000.0,2,40.63,2266.3,96.7,42.5,2.5
2024-01-21T10:57:54,VH_02,Car,Diesel,2000.0,1,14.65,1700.4,82.5,41.1,2.12
2024-01-21T11:09:50,VH_02,Car,Diesel,2000.0,2,38.9,2173.2,91.5,43.2,1.86
2024-01-22T08:04:43,VH_02,Car,Diesel,2000.0,5,80.02,1826.3,89.3,45.3,3.92
2024-01-22T08:08:23,VH_02,Car,Diesel,2000.0,3,54.77,2405.2,94.3,58.4,3.4
2024-01-22T08:26:05,VH_02,Car,Diesel,2000.0,4,72.5,2301.8,99.1,48.6,1.92
2024-01-22T08:28:14,VH_02,Car,Diesel,2000.0,4,71.79,1896.0,97.4,42.8,4.53
2024-01-22T08:34:53,VH_02,Car,Diesel,2000.0,2,39.41,2274.3,85.1,42.8,3.42
2024-01-22T08:49:11,VH_02,Car,Diesel,2000.0,1,16.2,1497.2,81.6,42.5,3.22
2024-01-22T09:04:47,VH_02,Car,Diesel,2000.0,2,36.81,2452.3,86.7,42.9,2.61
2024-01-22T09:12:21,VH_02,Car,Diesel,2000.0,3,54.97,1870.0,94.4,56.2,3.09
2024-01-22T09:51:22,VH_02,Car,Diesel,2000.0,3,57.7,2151.5,88.0,47.9,2.65
2024-01-22T09:54:06,VH_02,Car,Diesel,2000.0,5,84.22,2110.8,101.6,40.8,4.18
2024-01-22T10:07:06,VH_02,Car,Diesel,2000.0,2,45.66,2485.3,82.7,45.7,3.14
2024-01-22T10:14:21,VH_02,Car,Diesel,2000.0,2,47.3,1664.5,79.8,47.1,3.3
2024-01-22T10:29:08,VH_02,Car,Diesel,2000.0,1,14.0,1397.0,92.7,48.3,2.04
2024-01-22T10:54:14,VH_02,Car,Diesel,2000.0,4,64.09,2165.8,88.3,50.7,3.7
2024-01-22T11:14:10,VH_02,Car,Diesel,2000.0,4,69.47,2306.2,101.8,47.2,2.09
2024-01-23T08:07:34,VH_02,Car,Diesel,2000.0,2,38.12,2241.3,95.4,48.5,3.12
2024-01-23T08:29:42,VH_02,Car,Diesel,2000.0,5,83.02,2434.7,101.8,50.8,3.15
2024-01-23T08:44:00,VH_02,Car,Diesel,2000.0,2,31.51,1907.6,87.2,53.0,2.74
2024-01-23T09:02:10,VH_02,Car,Diesel,2000.0,4,74.04,2397.3,98.3,52.7,5.13
2024-01-23T09:10:18,VH_02,Car,Diesel,2000.0,4,72.79,2308.3,100.7,68.1,4.82
2024-01-23T09:11:57,VH_02,Car,Diesel,2000.0,4,71.69,1970.8,104.3,56.0,2.88
2024-01-23T09:13:59,VH_02,Car,Diesel,2000.0,2,51.47,2307.7,98.1,51.4,2.47
2024-01-23T09:40:08,VH_02,Car,Diesel,2000.0,3,57.42,1927.7,84.0,47.1,4.82
2024-01-23T09:48:00,VH_02,Car,Diesel,2000.0,1,17.57,1246.1,93.5,46.0,3.32
2024-01-23T10:33:50,VH_02,Car,Diesel,2000.0,4,72.43,2646.4,97.4,45.5,3.96
2024-01-24T08:08:55,VH_02,Car,Diesel,2000.0,1,19.75,1500.1,88.0,37.8,1.35
2024-01-24T08:21:20,VH_02,Car,Diesel,2000.0,1,22.97,1594.5,92.4,46.8,2.34
2024-01-24T08:32:53,VH_02,Car,Diesel,2000.0,5,85.8,2164.8,103.5,56.2,5.81
2024-01-24T08:34:10,VH_02,Car,Diesel,2000.0,4,61.7,2493.5,97.1,57.9,3.37
2024-01-24T09:02:32,VH_02,Car,Diesel,2000.0,3,53.81,2241.7,99.8,54.9,3.19
2024-01-24T09:16:45,VH_02,Car,Diesel,2000.0,4,73.15,2376.3,85.6,59.2,3.49
2024-01-24T09:49:47,VH_02,Car,Diesel,2000.0,1,16.36,1136.4,88.8,44.5,2.71
2024-01-24T10:06:00,VH_02,Car,Diesel,2000.0,3,60.47,2428.6,90.3,43.7,4.32
2024-01-24T10:12:59,VH_02,Car,Diesel,2000.0,5,89.77,2118.8,93.0,44.7,2.93
2024-01-24T10:27:26,VH_02,Car,Diesel,2000.0,1,19.4,1099.0,81.9,46.0,2.16
2024-01-24T10:40:37,VH_02,Car,Diesel,2000.0,4,67.82,1978.5,85.8,60.7,2.92
2024-01-24T11:19:48,VH_02,Car,Diesel,2000.0,4,72.84,2208.0,75.4,49.4,5.31
2024-01-25T08:01:20,VH_02,Car,Diesel,2000.0,5,87.14,1598.1,86.1,43.1,3.05
2024-01-25T08:15:09,VH_02,Car,Diesel,2000.0,1,16.02,1464.8,93.3,45.1,2.62
2024-01-25T08:16:36,VH_02,Car,Diesel,2000.0,5,91.51,1722.1,95.2,54.5,4.71
2024-01-25T08:34:14,VH_02,Car,Diesel,2000.0,5,82.42,2143.8,97.5,50.4,3.81
2024-01-25T08:36:59,VH_02,Car,Diesel,2000.0,3,65.98,2960.1,86.2,38.0,2.72
2024-01-25T08:45:37,VH_02,Car,Diesel,2000.0,3,62.09,2946.2,85.9,51.7,3.85
2024-01-25T08:57:55,VH_02,Car,Diesel,2000.0,1,35.64,1507.6,77.8,43.5,2.47
2024-01-25T09:18:41,VH_02,Car,Diesel,2000.0,2,40.47,1912.0,83.4,40.2,2.73
2024-01-25T09:18:53,VH_02,Car,Diesel,2000.0,5,83.66,2218.6,87.2,39.2,2.97
2024-01-25T10:00:12,VH_02,Car,Diesel,2000.0,3,53.02,2555.6,93.0,51.6,4.4
2024-01-25T10:14:43,VH_02,Car,Diesel,2000.0,5,81.06,2176.5,90.8,40.8,4.78
2024-01-25T10:29:43,VH_02,Car,Diesel,2000.0,1,22.65,1887.0,89.1,44.8,2.41
2024-01-25T10:31:08,VH_02,Car,Diesel,2000.0,3,52.77,2088.3,92.3,49.6,3.85
2024-01-26T08:55:02,VH_02,Car,Diesel,2000.0,2,33.68,1603.5,76.7,59.2,3.23
2024-01-26T09:15:29,VH_02,Car,Diesel,2000.0,5,86.82,2438.9,107.2,45.8,3.68
2024-01-26T10:05:12,VH_02,Car,Diesel,2000.0,1,24.94,1620.6,86.5,48.2,3.03
2024-01-26T10:48:16,VH_02,Car,Diesel,2000.0,3,57.19,2521.9,90.5,48.9,4.33
2024-01-26T11:04:08,VH_02,Car,Diesel,2000.0,1,29.93,1377.1,81.5,49.9,1.81
2024-01-27T08:53:21,VH_02,Car,Diesel,2000.0,2,38.51,2118.4,82.4,51.3,2.45
2024-01-27T09:42:47,VH_02,Car,Diesel,2000.0,3,49.95,2860.1,86.8,47.1,4.31
2024-01-27T09:43:02,VH_02,Car,Diesel,2000.0,5,84.69,1902.9,94.7,54.0,3.39
2024-01-27T09:54:25,VH_02,Car,Diesel,2000.0,3,60.93,2754.0,75.1,49.3,3.08
2024-01-27T10:02:02,VH_02,Car,Diesel,2000.0,4,70.95,1906.0,98.1,63.0,4.56
2024-01-27T10:24:44,VH_02,Car,Diesel,2000.0,1,19.29,1271.8,84.4,41.0,2.31
2024-01-27T10:25:54,VH_02,Car,Diesel,2000.0,2,36.71,2513.2,94.5,45.7,3.01
2024-01-27T11:02:45,VH_02,Car,Diesel,2000.0,4,67.09,2088.0,94.2,51.6,4.15
2024-01-27T11:18:27,VH_02,Car,Diesel,2000.0,5,87.92,2340.6,107.8,78.4,2.9
2024-01-28T08:26:46,VH_02,Car,Diesel,2000.0,5,88.95,2109.2,96.6,61.1,2.94
2024-01-28T08:39:33,VH_02,Car,Diesel,2000.0,1,20.24,1130.8,80.4,37.5,2.17
2024-01-28T09:04:39,VH_02,Car,Diesel,2000.0,5,88.53,1803.8,89.7,37.3,3.81
2024-01-28T09:10:38,VH_02,Car,Diesel,2000.0,1,31.36,1709.0,85.7,45.1,2.32
2024-01-28T09:19:58,VH_02,Car,Diesel,2000.0,1,22.94,1619.0,82.2,42.9,2.04
2024-01-28T09:35:00,VH_02,Car,Diesel,2000.0,1,18.96,1741.2,88.9,47.3,3.26
2024-01-28T09:45:16,VH_02,Car,Diesel,2000.0,1,26.44,1090.0,90.8,43.3,2.71
2024-01-28T10:23:42,VH_02,Car,Diesel,2000.0,5,96.95,2116.6,105.1,54.7,3.72
2024-01-28T10:49:53,VH_02,Car,Diesel,2000.0,1,27.39,1606.7,89.2,51.1,3.03
2024-01-28T11:03:53,VH_02,Car,Diesel,2000.0,4,65.87,2143.3,87.8,60.3,2.86
2024-01-28T11:12:50,VH_02,Car,Diesel,2000.0,4,71.15,2058.7,103.5,57.5,2.58
2024-01-29T08:17:29,VH_02,Car,Diesel,2000.0,5,86.06,1746.2,85.7,38.7,3.61
2024-01-29T08:32:51,VH_02,Car,Diesel,2000.0,5,90.08,2167.2,83.2,46.5,4.36
2024-01-29T08:47:53,VH_02,Car,Diesel,2000.0,4,74.02,2500.4,110.9,45.7,2.9
2024-01-29T08:58:27,VH_02,Car,Diesel,2000.0,4,77.0,2304.2,95.1,51.6,4.98
2024-01-29T09:23:46,VH_02,Car,Diesel,2000.0,5,81.65,1574.0,84.7,64.1,3.58
